,basin_id,NSE_CNN_Transformer_135,NSE_CNN_LSTM_135,NSE_LSTM_135,NSE_CNN_Transformer_5_19196745_135,NSE_CNN_Transformer_7_19196745_135,NSE_CNN_Transformer_4_19196745_135,NSE_CNN_Transformer_8_19196745_135,NSE_CNN_Transformer_1_19196745_135,NSE_CNN_Transformer_2_19196745_135,NSE_CNN_Transformer_6_19196745_135,NSE_CNN_Transformer_3_19196745_135,NSE_CNN_LSTM_2_19196063_135,NSE_CNN_LSTM_8_19196063_135,NSE_CNN_LSTM_4_19196063_135,NSE_CNN_LSTM_7_19196063_135,NSE_CNN_LSTM_6_19196063_135,NSE_CNN_LSTM_1_19196063_135,NSE_CNN_LSTM_3_19196063_135,NSE_CNN_LSTM_5_19196063_135,NSE_LSTM_5_19196755_135,NSE_LSTM_2_19196755_135,NSE_LSTM_1_19196755_135,NSE_LSTM_3_19196755_135,NSE_LSTM_6_19196755_135,NSE_LSTM_8_19196755_135,NSE_LSTM_7_19196755_135,NSE_LSTM_4_19196755_135,p_mean,pet_mean,p_seasonality,frac_snow,aridity,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,geol_1st_class,glim_1st_class_frac,geol_2nd_class,glim_2nd_class_frac,carbonate_rocks_frac,geol_porostiy,geol_permeability,q_mean,runoff_ratio,slope_fdc,baseflow_index,stream_elas,q5,q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,hfd_mean,huc_02,gauge_name,soil_depth_pelletier,soil_depth_statsgo,soil_porosity,soil_conductivity,max_water_content,sand_frac,silt_frac,clay_frac,water_frac,organic_frac,other_frac,gauge_lat,gauge_lon,elev_mean,slope_mean,area_gages2,area_geospa_fabric,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,dom_land_cover_frac,dom_land_cover,root_depth_50,root_depth_99,mann_whitney_test_res,label
49,7057500,0.59385706,0.617629699,0.591869468,0.521176127,0.637174038,0.610685765,0.524436865,0.567865188,0.620572787,0.611650158,0.65729555,0.649521397,0.568493684,0.613109452,0.487346614,0.681123965,0.652223569,0.616625296,0.672593616,0.671279819,0.705813207,0.540088141,0.527533793,0.660217021,0.336751286,0.611845613,0.681426861,3.261271732,2.773481561,0.025242534,0.056439437,0.850429461,25.55,1.2775,mam,273.8,5.421782178,djf,Carbonate sedimentary rocks,0.998044239,Siliciclastic sedimentary rocks,0.001955761,0.998044239,0.0604,-11.8017,1.258117201,0.38577503,1.18549196,0.699977299,1.79648821,0.466993492,3.137927494,2.55,1.5,0,0,0,182.85,11,"North Fork River near Tecumseh, MO",2.403631285,1.376810437,0.466882661,0.671972225,0.647374669,18.84643725,46.1120895,30.69026477,0,0,0,36.62303,-92.24813,324.68,11.24276,1456.44,1456.46,0.584,4.092280944,3.514623645,0.808381133,0.432314136,0.472710975,    cropland/natural vegetation mosaic,0.178818368,1.717540782,1,0.025760231
50,12189500,0.602573751,0.630529877,0.623733527,0.637223787,0.621377502,0.584104771,0.617847945,0.587543144,0.588262265,0.624165599,0.560064993,0.627521605,0.644476532,0.569822898,0.569289497,0.652170363,0.649078754,0.680571457,0.651307912,0.596958016,0.607469282,0.604833243,0.611615223,0.607202377,0.661504789,0.63280546,0.667479829,5.899932923,2.030547091,-0.76830205,0.457875715,0.344164437,11.4,1.52,djf,175.8,4.688,jja,Metamorphics,0.617299181,Basic volcanic rocks,0.1101699,0,0.0614,-13.8887,5.7804417,0.97974702,1.417159394,0.662259705,0.87335606,1.556043779,13.84615227,1.2,1.333333333,3.4,5.666666667,0,186.95,17,"SAUK RIVER NEAR SAUK, WA",0.907344283,1.500000015,0.428301586,2.303738321,0.245838423,19.84792783,14.68307941,4.703322637,0.893708334,0,60.29629521,48.42456,-121.56846,1206.01,197.12231,1855.32,1858.59,0.9465,3.179640932,2.273437927,0.759429531,0.27227627,0.807519365,    Evergreen Needleleaf Forest,0.170291229,1.810899919,0.645376845,0.00679635
51,2372250,0.606083762,0.645204955,0.621247053,0.626316895,0.589602747,0.650165923,0.593503423,0.591509135,0.613972107,0.554025351,0.629574518,0.640793965,0.622699436,0.625175379,0.603261091,0.670250383,0.652627153,0.67432488,0.672507354,0.617294917,0.622626022,0.628919923,0.627994686,0.619539175,0.637017897,0.617459506,0.5991243,3.983117043,3.144459986,-0.05689921,0.003475999,0.789447047,22.65,1.217741935,djf,263.65,4.993371212,son,Unconsolidated sediments,0.984187427,Carbonate sedimentary rocks,0.015812573,0.015812573,0.2051,-12.9898,1.222512477,0.306923564,1.668065193,0.507875007,1.57345359,0.070499112,4.144493249,9.2,3.538461538,91.85,14.93495935,0,159.7,3,PATSALIGA CREEK NEAR BRANTLEY AL,6.172392255,1.500000015,0.415416335,2.547808131,0.586147436,56.65548832,23.10529791,15.33582641,0,0,4.874723358,31.59627,-86.40552,122.94,7.29973,1145.22,1145.56,0.7608,4.244446673,3.020283295,0.799280965,0.257429146,0.88433214,    Woody Savannas,0.170410107,1.780967502,0.04988345,0.023957902
52,11532500,0.606303678,0.825396418,0.829660487,0.607033665,0.59958002,0.596053469,0.608047307,0.609416933,0.607690215,0.610317204,0.612290612,0.817257309,0.829048427,0.799815861,0.817328429,0.836366515,0.839106046,0.826330177,0.837918583,0.843164952,0.832684238,0.835573344,0.80966834,0.847528263,0.79347075,0.835238568,0.839955442,5.584642026,2.320768871,-1.019855003,0.048535377,0.415562691,20.65,1.570342205,djf,239.9,6.796033994,jja,Siliciclastic sedimentary rocks,0.427128498,Metamorphics,0.266985317,0,0.0715,-14.8472,5.391817363,0.965472333,2.061190443,0.527081345,1.385016982,0.35815797,19.84598278,16.8,2.645669291,133.9,45.38983051,0,132.1,18,SMITH R NR CRESCENT CITY CA,0.937226857,0.918783593,0.439131726,1.296384901,0.413826635,39.28599349,34.12797289,26.6093761,0,0,0.195106763,41.7915,-124.07619,725.07,112.11076,1577.96,1590.16,0.9993,3.628138862,1.575516218,0.81410272,0.116730443,1,    Evergreen Needleleaf Forest,0.17,1.8,0.441802642,-0.004264069
53,1667500,0.615291009,0.777489622,0.7717764,0.606858408,0.615028822,0.615297078,0.600972582,0.621690715,0.617040229,0.631410277,0.614029962,0.745683194,0.791938697,0.737573482,0.786021855,0.794379773,0.796328666,0.792926084,0.775065225,0.773328989,0.769452631,0.783500131,0.740764724,0.790949392,0.739799827,0.801037158,0.775378348,3.207982204,2.688156482,0.178906478,0.078811793,0.837958664,21.9,1.230337079,son,255.3,4.463286713,son,Metamorphics,0.342850107,Siliciclastic sedimentary rocks,0.308524044,0.001812215,0.0758,-14.1348,1.158654251,0.361178516,1.570911249,0.563942018,1.985145399,0.117298104,3.393555499,5.75,1.474358974,59.45,11.65686275,0,168,2,"RAPIDAN RIVER NEAR CULPEPER, VA",1.067032967,1.300943566,0.45187562,1.039237257,0.563297927,30.77003651,44.54503793,21.80308014,0,0,2.6350864,38.35041,-77.975,193.47,23.44026,1209.75,1210.75,0.8033,4.112693994,3.466561583,0.832885554,0.443615627,0.681016912,    cropland/natural vegetation mosaic,0.183189831,1.659491544,0.441802642,0.005713222
54,2361000,0.618411496,0.700109533,0.666873592,0.616278354,0.618929622,0.670521212,0.60519572,0.581057451,0.636438904,0.567105998,0.651764706,0.671581678,0.653181943,0.638590909,0.659249435,0.768684503,0.758856753,0.736797061,0.713933986,0.665871575,0.704030048,0.634863967,0.693934611,0.681426746,0.64392324,0.665780174,0.645158377,3.958042437,3.290583162,-0.035943093,0.001512442,0.831366317,21.4,1.222857143,djf,262.95,5.037356322,son,Unconsolidated sediments,0.724140834,Siliciclastic sedimentary rocks,0.21960592,0,0.1628,-14.2703,1.214117336,0.306746922,1.521788714,0.567095277,1.518807335,0.141718219,3.471547072,5.35,2.547619048,55.3,12.71264368,0,164.35,3,"CHOCTAWHATCHEE RIVER NEAR NEWTON, AL.",3.890288501,1.500000015,0.408211546,2.97038735,0.613367057,63.35998752,18.19097731,18.42505777,0,0,0,31.34295,-85.61049,117.14,8.27039,1781.61,1779.3,0.4408,2.974113056,2.133473151,0.718239357,0.272116451,0.847737576,    Woody Savannas,0.164080294,1.68285524,0.234498834,0.033235941
55,1606500,0.640193129,0.619373844,0.626973159,0.639875513,0.616340925,0.628390462,0.639316128,0.626000369,0.652745446,0.642468172,0.676408014,0.608985606,0.575990537,0.607680003,0.571531569,0.65748347,0.682433246,0.636481278,0.614405038,0.638978861,0.650058232,0.619382771,0.606617141,0.593160418,0.612842159,0.642334668,0.65241102,3.36347707,2.499055975,0.09955384,0.148750519,0.742997774,17,1.192982456,mam,214.95,3.398418972,son,Siliciclastic sedimentary rocks,0.653422514,Carbonate sedimentary rocks,0.218157716,0.218157716,0.1651,-14.1648,1.210237022,0.359817236,1.704381343,0.518890696,2.073786314,0.113284196,4.197324702,11,2.417582418,90.35,15.31355932,0,171.85,2,"SO. BRANCH POTOMAC RIVER NR PETERSBURG, WV",0.950409996,0.94351507,0.445370004,1.361674588,0.388659077,36.48168771,42.44837078,16.68095777,0,0,2.873438394,38.99122,-79.17587,836.38,75.86214,1684.55,1686.61,0.9336,4.778170216,4.198566914,0.868890746,0.489592693,0.939353305,    Deciduous Broadleaf Forest,0.189393533,1.969676653,0.645376845,-0.007599315
56,7151500,0.64027863,0.693938236,0.461215443,0.658701615,0.632199113,0.635884411,0.6324796,0.642102376,0.676483753,0.574075287,0.670302889,0.724665921,0.686513066,0.709944454,0.637229914,0.70337428,0.668554669,0.706701644,0.714521937,0.37791053,0.378070904,0.604167143,0.550980051,0.459071538,0.496242765,0.43787734,0.385403273,2.316180698,2.980717057,0.527944729,0.070534939,1.286910412,25.75,1.341145833,jja,290.4,6.800936768,djf,Unconsolidated sediments,0.838132029,Mixed sedimentary rocks,0.082847201,0,0.2333,-12.3308,0.375064883,0.161932479,0.956008777,0.43252991,2.155437993,0.023201285,1.145911486,15.1,2.141843972,70.9,13.37735849,0,209.4,11,"CHIKASKIA R NR CORBIN, KS",40.74189447,1.458416504,0.4323758,1.488221311,0.585932059,43.27974534,30.86298256,20.09107068,0,0,5.629599551,37.12891,-97.60144,456.85,5.91848,2109,2111.79,0.0101,1.22456563,0.818204106,0.50259636,0.215281719,0.620217091,    Grasslands,0.142786975,1.5,0.0001554,0.232722793
57,9494000,0.6488336,0.6986656,0.721085824,0.586413353,0.699146526,0.646564813,0.573070146,0.576946591,0.693495441,0.686817885,0.728214047,0.699784761,0.696559268,0.650930124,0.645128889,0.708933346,0.706150767,0.746376853,0.735460789,0.681221918,0.719640087,0.723554593,0.694255046,0.752800982,0.702729389,0.729391572,0.765093001,1.709345654,3.102372676,0.093496828,0.23555411,1.814947532,23.25,1.65480427,jja,281.9,9.197389886,mam,Siliciclastic sedimentary rocks,0.413211081,Basic volcanic rocks,0.330815029,0,0.1492,-13.1224,0.24871626,0.145503783,0.988595252,0.631232211,2.303597778,0.02554417,1.004937708,27.7,9.081967213,70.75,11.41129032,0,197.5,15,"WHITE RIVER NEAR FORT APACHE, AZ.",1.138095238,1.348417584,0.439357207,1.138247557,0.513110965,35.86926944,29.79345968,24.32071995,0,0,9.98961405,33.73644,-110.16677,2153.94,50.88758,1628.23,1628.4,0.8391,1.74472716,0.889040897,0.604638908,0.169272153,0.574200831,    Evergreen Needleleaf Forest,0.179470633,2.01588849,0.328205128,-0.022420224
58,3604000,0.650069539,0.56754336,0.590537649,0.645273164,0.589043141,0.634341278,0.637696358,0.715434657,0.649145187,0.659174698,0.670447832,0.449502323,0.457884817,0.549521312,0.537765201,0.656363934,0.608670774,0.622466132,0.658172389,0.471905191,0.586532926,0.612489867,0.575076592,0.636368155,0.658674956,0.554234214,0.629019289,4.350184805,2.964370637,-0.13423566,0.025599076,0.681435564,21.9,1.255014327,mam,249,4.623955432,son,Siliciclastic sedimentary rocks,0.752180992,Carbonate sedimentary rocks,0.219200661,0.219200661,0.1097,-15.3696,1.691097009,0.388741418,1.150907726,0.567560716,1.449055622,0.387066456,4.396570071,6.6,1.783783784,6.9,7.263157895,0,160.15,6,"BUFFALO RIVER NEAR FLAT WOODS, TN",1.109929078,1.500000015,0.471847063,0.658551463,0.702848331,15.99813457,55.86264814,28.20428502,0,0,0,35.49591,-87.8328,269.53,10.29605,1163.03,1163.35,0.8342,3.981007592,3.372219091,0.809738429,0.424238292,0.541456499,    Deciduous Broadleaf Forest,0.186930574,1.790219793,0.505361305,-0.022994289
59,4045500,0.663579669,0.810376395,0.844318846,0.657238232,0.658672062,0.664189474,0.610801464,0.674671933,0.66517024,0.720544284,0.657349666,0.823856966,0.783857266,0.803835435,0.819603149,0.835713365,0.813036277,0.815574589,0.787534114,0.851983935,0.856093492,0.831332605,0.844548713,0.852483614,0.858516258,0.854775642,0.804816511,2.564099932,2.793217604,0.143003213,0.300079815,1.089355984,15.95,1.172794118,son,214.05,3.643404255,mam,Carbonate sedimentary rocks,0.693629564,Siliciclastic sedimentary rocks,0.253162857,0.693629564,0.0797,-13.215,1.080908761,0.42155485,1.273805854,0.641211601,0.874036151,0.288271041,3.47975177,2,8,3.2,10.66666667,0,191.7,4,"TAHQUAMENON RIVER NEAR PARADISE, MI",38.2546324,1.494518855,0.591014023,6.225620393,0.871265667,43.99131998,5.524145668,3.455282282,0,39.37270615,7.605354946,46.57502,-85.26955,236.77,6.40846,1909.59,1967.44,0.982,4.703177699,3.91809303,0.867085121,0.414174894,0.965990118,    Mixed Forests,0.247740656,2.375458516,0.004662005,-0.033942451
60,5525500,0.66640082,0.67716004,0.692213669,0.674940706,0.621055029,0.649930528,0.672453198,0.685562194,0.655570629,0.688926427,0.682767846,0.668093568,0.673689855,0.686297871,0.6432353,0.694078719,0.669594555,0.687712821,0.694577633,0.709724882,0.691962293,0.690530498,0.672539061,0.709129314,0.669214278,0.698367435,0.696241591,2.846590007,2.466371732,0.320439505,0.077566299,0.866430264,21.8,1.194520548,jja,255.4,4.362083689,son,Carbonate sedimentary rocks,0.482991085,Siliciclastic sedimentary rocks,0.266622441,0.482991085,0.1047,-13.975,0.976713559,0.343117048,1.460793547,0.382011076,1.938880106,0.021113738,4.053837764,23.45,3.448529412,128.35,22.32173913,0,181.4,7,"SUGAR CREEK AT MILFORD, IL",49.29611111,1.500000015,0.466267916,0.630309284,0.634479918,17.31763186,44.629335,28.54656942,0,0,9.311460737,40.63004,-87.72392,217.33,2.73734,1158.76,1158.24,0.0268,2.46329096,2.342352001,0.755668633,0.636491624,1,    Croplands,0.18,1.5,0.082983683,-0.015053629
61,7068000,0.667119254,0.684464706,0.607266793,0.635722635,0.622238356,0.696052001,0.635305375,0.683922694,0.684861933,0.682330992,0.696520048,0.720703406,0.681225907,0.678147716,0.623648506,0.724728294,0.694631408,0.671767709,0.680864698,0.731406606,0.627446033,0.534025258,0.617811524,0.73949065,0.235956823,0.708945257,0.663052192,3.404091718,2.747049719,0.055484148,0.055510761,0.806984637,23.8,1.249343832,mam,260.15,4.931753555,son,Siliciclastic sedimentary rocks,0.515031667,Carbonate sedimentary rocks,0.476526145,0.476526145,0.1684,-12.1665,1.333882122,0.391846705,1.045034735,0.71814216,1.777904263,0.542805357,3.10871068,2.2,1.692307692,0,0,0,180.6,11,"Current River at Doniphan, MO",2.158069459,1.487084705,0.469501673,0.592136676,0.702074109,15.89186146,48.87730342,34.95103612,0,0,0,36.622,-90.84762,293.5,12.0651,5318.59,5312.93,0.7417,4.914129169,4.357757917,0.864947961,0.489495022,0.854096898,    Deciduous Broadleaf Forest,0.188540969,1.927048449,0.441802642,0.077197913
62,2314500,0.668692883,0.751364502,0.683728462,0.666408391,0.685907676,0.605366504,0.638584587,0.661683636,0.753248966,0.632622861,0.705720443,0.749407945,0.758337124,0.703149211,0.667688585,0.79384726,0.772102008,0.793630501,0.772753378,0.705898492,0.633361812,0.709671214,0.72822742,0.698864483,0.628332496,0.592587262,0.772884519,3.651924709,3.477918275,0.269695206,0.00024965,0.95235213,22.3,1.24929972,jja,259.35,5.282077393,mam,Unconsolidated sediments,0.999496119,Water bodies,0.000503881,0,0.2543,-11.7986,0.597203342,0.163531121,1.949279475,0.585453008,2.392996194,0.008837321,2.363983415,25.75,22.39130435,142.65,66.34883721,0,180.9,3,"SUWANNEE RIVER AT US 441, AT FARGO, GA",49.35549208,1.500000015,0.460463657,6.244149799,0.736503071,69.06050547,9.49681068,7.060898107,0,14.21319165,0,30.68056,-82.56056,42.05,1.56449,3322.15,2808.45,0.9741,4.758160594,2.42066749,0.826093239,0.093829071,0.57884542,    Evergreen Broadleaf Forest,,,0.04988345,0.06763604
63,5362000,0.668733737,0.69893965,0.706151256,0.640533666,0.760387585,0.676115537,0.647903476,0.650694119,0.644060749,0.635350993,0.694823775,0.743106029,0.781117709,0.67291188,0.733510982,0.630667621,0.682123201,0.645312957,0.702766822,0.790634735,0.673837522,0.73620843,0.696215056,0.682584278,0.646510781,0.690513709,0.732705539,2.35849692,2.081665394,0.62390112,0.174430983,0.882623749,22.85,1.287323944,jja,254.85,4.33787234,djf,Metamorphics,0.58603391,Basic volcanic rocks,0.280269299,0,0.0336,-13.6393,0.826512698,0.35044044,1.129385862,0.417671461,1.255496505,0.074525584,3.395054369,25.35,5.393617021,100.25,16.57024793,0,201.75,7,"JUMP RIVER AT SHELDON, WI",40.57461202,1.500000015,0.450591355,1.831325379,0.637769334,42.38020877,41.02298563,10.31640577,0,3.12604331,3.090936336,45.30803,-90.95652,434.01,5.6153,1477.29,1494.31,0.9909,4.704999519,4.254122184,0.876083653,0.564946607,0.612158854,    Deciduous Broadleaf Forest,0.192488009,1.887933408,0.720901321,-0.007211606
64,5514500,0.672551188,0.64328674,0.719183134,0.667934261,0.66828969,0.672683462,0.672417517,0.655917003,0.687799732,0.681786125,0.673581714,0.689831506,0.719931779,0.653988971,0.641284207,0.509016215,0.601489899,0.661044179,0.669707165,0.749005341,0.767257293,0.755362455,0.681542027,0.667207855,0.734910548,0.747301401,0.650878149,2.948210815,2.613469199,0.284030374,0.071389369,0.886459403,23.3,1.229551451,jja,264.65,4.855963303,djf,Carbonate sedimentary rocks,0.749627204,Siliciclastic sedimentary rocks,0.250372796,0.749627204,0.0925,-12.6513,0.76476255,0.259398869,0.748998525,0.206736386,2.817188535,0.003882147,3.27035283,47.95,3.3183391,209.2,18.67857143,0,196.25,7,"CUIVRE RIVER NEAR TROY, MO",31.36060192,1.384246755,0.46808812,0.601340616,0.66076356,16.71581499,47.4886832,35.60925191,0,0,0,39.0088,-90.97754,226.22,7.41926,2407.41,2410.51,0.2339,2.081205192,1.775383612,0.679528136,0.418064788,0.635537975,    Croplands,0.180000196,1.500009795,0.020668221,-0.075896394
65,1664000,0.673857747,0.729573594,0.733987824,0.649244943,0.631830505,0.681007255,0.676073968,0.699721886,0.655378892,0.702150518,0.695454011,0.745431916,0.707284266,0.724705617,0.718656094,0.760303759,0.758802475,0.704093029,0.717311592,0.714314916,0.74322762,0.736646479,0.739009506,0.703274106,0.762685728,0.752868264,0.719875972,3.149028063,2.572003806,0.174188172,0.082796426,0.816761157,22.25,1.202702703,son,255.55,4.452090592,son,Metamorphics,0.526435603,Acid plutonic rocks,0.205444346,0.00052622,0.036,-13.969,1.115832729,0.354341945,1.74536115,0.565654913,1.62412646,0.059750646,3.289334015,5.9,1.573333333,70.65,13.33018868,0,170,2,"RAPPAHANNOCK RIVER AT REMINGTON, VA",1.049979347,1.304297778,0.44579841,1.20194558,0.572554863,36.1754662,42.73926435,21.16872343,0,0,0,38.53068,-77.8136,216.1,30.32647,1605.1,1604.64,0.7519,4.438354026,3.838439697,0.854354476,0.473973206,0.542241246,    cropland/natural vegetation mosaic,0.184577588,1.728879377,0.798445998,-0.00441423
66,2479300,0.67789605,0.671284648,0.711942833,0.688826957,0.682482979,0.703413696,0.670420219,0.680139732,0.695623809,0.623579476,0.678681532,0.685640891,0.656295917,0.65265381,0.625409234,0.683971077,0.67071958,0.70690899,0.68867768,0.732793952,0.732230336,0.727347758,0.702882932,0.680199007,0.719787702,0.72503502,0.675265957,4.618568104,3.213012129,0.01008665,0.000741287,0.695672783,20.5,1.198830409,djf,247.9,4.744497608,mam,Unconsolidated sediments,1,,0,0,0.2367,-12.4162,1.771995435,0.383667707,1.256561817,0.507678142,1.637319767,0.307906728,6.607165212,12.55,3.217948718,34,10.625,0,162.4,3,"RED CREEK AT VESTRY, MS",34.92307692,1.500000015,0.42510289,2.040442244,0.617727034,51.61955518,30.45565076,17.83065318,0.194983538,0,0,30.73611,-88.78111,65.19,5.84957,1144.2,1153.42,0.8895,4.636248854,2.770273658,0.812993083,0.148993865,0.637626278,    Woody Savannas,0.176696024,2.144672943,0.014763015,-0.040658185
67,7315700,0.678144405,0.699754218,0.607205821,0.735220166,0.679029556,0.684669994,0.660761194,0.648790423,0.71678884,0.585792319,0.714102747,0.690905235,0.725212546,0.736874882,0.708297248,0.788344734,0.49836191,0.754254099,0.695783089,0.633443407,0.430724607,0.671719945,0.625024666,0.641846447,0.600621059,0.641830206,0.612436235,2.502206708,3.069474114,0.244999789,0.020816123,1.226706852,25.55,1.327272727,mam,295,7.535121328,djf,Siliciclastic sedimentary rocks,0.787573082,Unconsolidated sediments,0.212052896,0,0.2194,-13.9493,0.35823036,0.143165774,0.443474562,0.158217009,2.74591686,0,1.603341933,64.4,6.133333333,255.6,26.625,0.079534565,205.5,11,"Mud Creek near Courtney, OK",11.29129412,1.380213606,0.443785762,1.09543242,0.611092386,35.7375998,35.96003597,28.28877283,0,0,0,34.00426,-97.56697,286.95,6.30245,1488.69,1491.41,0.0437,1.589362902,1.214585603,0.565856291,0.283918086,1,    Grasslands,0.12,1.5,0.006993007,0.092548397
68,5412500,0.682153226,0.745053799,0.766230155,0.662661213,0.744837006,0.656944265,0.694719591,0.615888105,0.699147091,0.682702701,0.700325835,0.70932343,0.769646106,0.72762656,0.772142657,0.735102535,0.73997893,0.757215508,0.749394668,0.740794607,0.791505431,0.761823836,0.763968278,0.746073729,0.801775324,0.749127337,0.774772699,2.688338125,2.27296245,0.667597526,0.123139415,0.845489795,21.7,1.212290503,jja,256.05,4.339830508,djf,Carbonate sedimentary rocks,0.701516318,Mixed sedimentary rocks,0.298483682,0.701516318,0.0779,-13.2029,0.833438119,0.310019827,1.201221762,0.602930572,2.061482108,0.145848042,2.707700612,8.5,3.541666667,26.05,11.08510638,0,215.25,7,"Turkey River at Garber, IA",24.70335965,1.47564117,0.455394869,0.983183962,0.665907077,29.44045985,49.56668056,21.08021107,0,0,0,42.73999,-91.2618,327.65,8.01917,3858.21,4026.17,0.5276,2.55919788,2.340620832,0.768937629,0.583869955,0.794648731,    Croplands,0.18,1.5,0.104895105,-0.021176356
69,8013000,0.685284375,0.737721689,0.662077493,0.682201927,0.702454486,0.663268055,0.689058296,0.684078229,0.695179827,0.660690715,0.705343461,0.766046084,0.757620581,0.747398183,0.762048275,0.7333048,0.724029061,0.705969514,0.705357015,0.71353589,0.684583056,0.654835,0.656895747,0.686049746,0.66105415,0.597744442,0.641921913,4.320046543,3.219655291,-0.156904435,0.003286336,0.745282547,21.9,1.233802817,djf,251.3,4.884353741,mam,Unconsolidated sediments,0.851996579,Siliciclastic sedimentary rocks,0.148003421,0,0.1728,-13.9362,1.475475209,0.341541508,1.254541623,0.349477438,2.239138222,0.049170175,6.52450404,61.25,10.65217391,184.7,24.62666667,0,140.8,8,"CALCASIEU RIVER NR GLENMORA, LA",44.16841524,1.500000015,0.44736004,1.081808312,0.630559641,31.76481449,38.58982234,22.80227563,0,0,6.772829776,30.99602,-92.67375,75.95,4.567,1293.69,1300.18,0.9144,4.835608626,2.994193057,0.828604928,0.160985303,0.771939298,    Mixed Forests,0.229474537,2.240357508,0.000621601,0.075644196
70,7071500,0.688923105,0.741224586,0.660587428,0.623496238,0.776829255,0.728991373,0.582693052,0.597499278,0.747802936,0.703937807,0.750134902,0.786756969,0.756053949,0.601777291,0.707597581,0.79846561,0.773600915,0.803196693,0.702347682,0.728152664,0.51487173,0.721597972,0.702596273,0.82356762,0.707972359,0.590633343,0.495307462,3.338821355,2.77022152,0.007823482,0.053355687,0.829700432,25.15,1.276649746,mam,270.45,5.323818898,son,Siliciclastic sedimentary rocks,0.562480836,Carbonate sedimentary rocks,0.437519164,0.437519164,0.1781,-12.1937,0.96130966,0.287918866,1.261386632,0.758626701,2.050912703,0.309483459,2.115609582,2.05,1.863636364,0,0,0,183.4,11,"Eleven Point River near Bardley, MO",2.841789052,1.500000015,0.467200433,0.608500426,0.70259606,17.20225317,46.80599648,36.14153345,0,0,0,36.64868,-91.20082,283.07,10.03191,2023.77,2030.3,0.5914,4.330998673,3.768530474,0.824529931,0.451512136,0.571042485,    Deciduous Broadleaf Forest,0.184626491,1.785521242,0.194871795,0.080637158
71,8171300,0.693399857,0.670993249,0.516041314,0.708150281,0.689562148,0.706573367,0.685045581,0.695932319,0.704457402,0.679953152,0.677524607,0.710569239,0.583782246,0.691823898,0.554671575,0.71824787,0.727395841,0.747002527,0.634452796,0.234437189,0.568784098,0.533684842,0.542355227,0.628627758,0.62247021,0.407762215,0.590208977,2.56038193,4.675037577,0.118060635,0.004320026,1.825914143,24.9,1.431034483,son,293.15,7.694225722,jja,Carbonate sedimentary rocks,0.836617954,Unconsolidated sediments,0.142618824,0.836617954,0.0841,-12.0681,0.426180353,0.166451867,1.248967345,0.476775763,2.716170523,0,1.473258041,33.85,9.955882353,163.7,49.60606061,0.170704997,176.75,12,"Blanco Rv nr Kyle, TX",1.249491525,0.981444427,0.458117937,0.842931145,0.426324953,24.57711386,26.98467193,25.78502962,0,0,4.669389367,29.97938,-97.91,379.23,13.97922,1067.47,1073.92,0.0569,1.398378908,0.822139434,0.517311219,0.168631659,0.484060661,    Grasslands,0.142028686,1.700565747,0.006993007,0.154951935
72,2363000,0.700212073,0.802292463,0.787208028,0.7102017,0.662932233,0.742692189,0.630682109,0.677155705,0.750180208,0.655333438,0.772518999,0.818648817,0.798984003,0.789704914,0.783735605,0.803655814,0.82412256,0.78097202,0.818515972,0.773456146,0.788265055,0.79261015,0.788014975,0.797493027,0.760218223,0.79912947,0.798477176,3.960396988,4.171311253,-0.056416304,0.002655656,1.053255839,22.85,1.199475066,mam,269.8,5.114691943,son,Unconsolidated sediments,0.998605882,Siliciclastic sedimentary rocks,0.001393744,0,0.2022,-13.169,1.084461805,0.27382654,1.978190539,0.494044553,1.733570419,0.037857743,3.516984289,11.7,3.9,111.55,17.99193548,0,163,3,PEA RIVER NEAR ARITON AL,3.628460687,1.500000015,0.415416454,2.624152502,0.597949805,58.04609929,21.61303108,16.70618395,0,0.336284989,3.248939805,31.59489,-85.783,135.39,7.57689,1292.51,1292.62,0.635,3.791460863,2.76864162,0.774037909,0.283771537,0.871291649,    Woody Savannas,0.171583752,1.790095845,0.13038073,0.015084435
